Price,Close,High,Low,Open,Volume
Ticker,BBGI.BK,BBGI.BK,BBGI.BK,BBGI.BK,BBGI.BK
Date,,,,,
2022-03-17,10.043818473815918,10.330784898373167,9.422058647476142,9.661197182566996,431499700
2022-03-22,9.948163032531738,9.948163032531738,9.661197510475764,9.75685238041404,28401800
2022-03-23,9.852508544921875,10.139474990354781,9.852508544921875,9.948163418572056,43532700
2022-03-24,9.948163032531738,10.04381881471116,9.661197510475764,9.852508162593463,38526600
2022-03-25,9.948163032531738,10.139474596890583,9.948163032531738,9.948163032531738,36145900
2022-03-28,9.852508544921875,10.043819204463418,9.852508544921875,9.948163418572056,22419900
2022-03-29,9.852508544921875,9.948163418572056,9.756852759030512,9.948163418572056,14960800
2022-03-30,9.852508544921875,9.852508544921875,9.756852759030512,9.852508544921875,5405200
2022-03-31,9.565543174743652,9.85250965243422,9.565543174743652,9.85250965243422,29057400
2022-04-01,9.565543174743652,9.661198971387604,9.422060392019011,9.469887378099703,25058700
2022-04-04,9.565543174743652,9.661198971387604,9.517715276421677,9.661198971387604,4038300
2022-04-05,9.6611967086792,9.75685157067894,9.565540934438387,9.6611967086792,11938500
2022-04-07,9.565543174743652,9.661198971387604,9.517715276421677,9.565543174743652,8705100
2022-04-08,9.565543174743652,9.565543174743652,9.469887378099703,9.565543174743652,7570100
2022-04-11,9.51771354675293,9.56554143638307,9.469885657122791,9.56554143638307,6614600
2022-04-12,9.948163032531738,9.948163032531738,9.469885946116921,9.517713837206632,11322400
2022-04-18,9.6611967086792,9.75685157067894,9.6611967086792,9.75685157067894,1767900
2022-04-19,9.51771354675293,9.756852082662506,9.51771354675293,9.756852082662506,3343200
2022-04-20,9.6611967086792,9.6611967086792,9.517713047317981,9.565540934438387,2038900
2022-04-21,9.565543174743652,9.661198971387604,9.565543174743652,9.565543174743652,2133800
2022-04-22,9.6611967086792,9.6611967086792,9.517713047317981,9.565540934438387,3201900
2022-04-25,9.51771354675293,9.661197215643348,9.51771354675293,9.56554143638307,2029100
2022-04-26,9.46988582611084,9.565541607078075,9.46988582611084,9.517713716594457,3192300
2022-04-27,9.374231338500977,9.51771410354409,9.278575553644785,9.469886211115995,5840400
2022-04-28,9.46988582611084,9.517713716594457,9.326403066901124,9.422058847868358,3113400
2022-04-29,9.374231338500977,9.51771410354409,9.374231338500977,9.51771410354409,1582100
2022-05-03,9.326403617858887,9.422059404476991,9.278575724549833,9.37423151116794,1556700
2022-05-05,9.23074722290039,9.374230893371443,9.23074722290039,9.374230893371443,2579500
2022-05-06,8.991609573364258,9.13509325802166,8.943782590719676,9.08726536313586,3536700
2022-05-09,8.800297737121582,9.087264156077513,8.800297737121582,9.039436267544675,2789700
2022-05-10,8.656815528869629,8.80029829126192,8.417676983388375,8.80029829126192,4492900
2022-05-11,8.322021484375,8.752470698486587,8.274193591197895,8.704643717550667,5757100
2022-05-12,7.89157247543335,8.417677489577148,7.89157247543335,8.322021700736018,6358400
2022-05-13,7.89157247543335,8.0828831408744,7.89157247543335,7.9872282642744805,2863700
2022-05-17,8.27419376373291,8.27419376373291,7.939400328994363,7.987228223168786,2760700
2022-05-18,8.369848251342773,8.369848251342773,8.178537616617437,8.274192477859573,1460900
2022-05-19,8.369848251342773,8.369848251342773,8.178537616617437,8.178537616617437,905200
2022-05-20,8.465505599975586,8.561160479015921,8.369849808694019,8.369849808694019,1543100
2022-05-23,8.27419376373291,8.56116021653824,8.226366781799694,8.56116021653824,3064800
2022-05-24,8.371537208557129,8.42020819168333,8.274193385625733,8.32286529709143,743700
2022-05-25,8.32286548614502,8.566224120661895,8.32286548614502,8.371537398716297,1195800
2022-05-26,8.27419376373291,8.468880490152836,8.27419376373291,8.322865677422776,1238800
2022-05-27,8.32286548614502,8.420208382948058,8.225521661002462,8.32286548614502,2517900
2022-05-30,8.517552375793457,8.566224289323042,8.37153756354424,8.37153756354424,1613500
2022-05-31,8.468880653381348,8.566224482637276,8.371537752464976,8.468880653381348,1212200
2022-06-01,8.760910987854004,8.760910987854004,8.468880435924298,8.517552349302504,2446300
2022-06-02,8.663566589355469,8.809582319853948,8.61489560752878,8.760910409687789,1980400
2022-06-06,8.566224098205566,8.712238907197106,8.51755218576188,8.66356699475342,882000
2022-06-07,8.517552375793457,8.614896202852625,8.517552375793457,8.566224289323042,488600
2022-06-08,8.566224098205566,8.614896010649252,8.468880273318195,8.566224098205566,745400
2022-06-09,8.614895820617676,8.858254449128463,8.56622390924762,8.56622390924762,5515000
2022-06-10,8.566224098205566,8.66356699475342,8.51755218576188,8.614896010649252,1430500
2022-06-13,8.32286548614502,8.468880295519337,8.27419357357374,8.468880295519337,2789600
2022-06-14,8.27419376373291,8.371537591112642,8.225521850043044,8.27419376373291,711400
2022-06-15,8.079505920410156,8.371536433839808,8.079505920410156,8.322864526878297,1626700
2022-06-16,7.933490753173828,8.176849376625043,7.884819771155166,8.128178394606381,2560900
2022-06-17,7.738804340362549,7.884820077102679,7.5441176197152195,7.884820077102679,5165600
2022-06-20,7.592789649963379,7.787476373636383,7.592789649963379,7.738804460633251,1218000
2022-06-21,7.836148738861084,7.836148738861084,7.641461539782982,7.690133455594956,1124400
2022-06-22,7.64146089553833,7.836148078202531,7.64146089553833,7.836148078202531,833900
2022-06-23,7.64146089553833,7.64146089553833,7.592789447999593,7.64146089553833,462500
2022-06-24,7.64146089553833,7.690132807246818,7.544117536291105,7.592789447999593,382900
2022-06-27,7.690133094787598,7.738804544146203,7.641461181259224,7.641461181259224,363300
2022-06-28,7.836148738861084,7.8848206546730575,7.690133455594956,7.690133455594956,1358600
2022-06-29,7.884819984436035,7.933490967771226,7.7388042494119595,7.836148072761343,955300
2022-06-30,7.836148738861084,7.933491642145451,7.738804907237139,7.933491642145451,642800
2022-07-01,7.933490753173828,7.933490753173828,7.787475950438889,7.836147860797027,764500
2022-07-04,7.690133094787598,7.8848202847313225,7.690133094787598,7.8848202847313225,867000
2022-07-05,7.349431037902832,7.738804486552977,7.349431037902832,7.738804486552977,2247500
2022-07-06,7.349431037902832,7.446774400065368,7.300759124736682,7.398102486899218,597200
2022-07-07,7.398102283477783,7.44677419530563,7.300758923991842,7.349430835819689,703200
2022-07-08,7.398102283477783,7.544117554791571,7.398102283477783,7.44677419530563,519900
2022-07-11,7.398102283477783,7.44677419530563,7.349430835819689,7.44677419530563,218100
2022-07-12,7.398102283477783,7.44677419530563,7.349430835819689,7.398102283477783,187800
2022-07-14,7.349431037902832,7.446774400065368,7.300759124736682,7.398102486899218,442400
2022-07-15,7.252087593078613,7.349431424531847,7.203416141521785,7.30075950880523,800200
2022-07-18,7.3007588386535645,7.349430749912487,7.203415480305466,7.252086927394642,336400
2022-07-19,7.252087593078613,7.349431424531847,7.1547442257951674,7.30075950880523,452400
2022-07-20,7.203415870666504,7.3494311481862535,7.203415870666504,7.300759234289746,880000
2022-07-21,7.106072425842285,7.252087237523754,6.96005714999105,7.252087237523754,1382400
2022-07-22,7.106072425842285,7.154743875012852,7.057400512501951,7.106072425842285,935200
2022-07-25,7.154743671417236,7.203415583372561,7.106072223631665,7.106072223631665,648200
2022-07-26,7.349431037902832,7.398102486899218,7.154743849407995,7.154743849407995,1744600
2022-07-27,7.349431037902832,7.349431037902832,7.252087211570531,7.349431037902832,821500
2022-08-01,7.3007588386535645,7.446774108260585,7.203415480305466,7.349430749912487,982700
2022-08-02,7.592789649963379,7.6901330117998805,7.252087187280977,7.252087187280977,2364100
2022-08-03,7.49544620513916,7.690133402882774,7.398102838352246,7.49544620513916,968800
2022-08-04,7.64146089553833,7.738804254785555,7.495445624582616,7.544117536291105,1251000
2022-08-05,7.49544620513916,7.641461487404424,7.49544620513916,7.641461487404424,225300
2022-08-08,7.3007588386535645,7.495445555349761,7.3007588386535645,7.495445555349761,852700
2022-08-09,7.349431037902832,7.398102486899218,7.300759124736682,7.300759124736682,333200
2022-08-10,7.252087593078613,7.349431424531847,7.203416141521785,7.203416141521785,743800
2022-08-11,7.203415870666504,7.2520873203932394,7.154743956769997,7.2520873203932394,614800
2022-08-15,7.49544620513916,7.49544620513916,7.154744189300068,7.203416104778419,1055000
2022-08-16,7.398102283477783,7.592789466619417,7.398102283477783,7.495445642963724,524900
2022-08-17,7.592789649963379,7.592789649963379,7.398102462120611,7.398102462120611,571500
2022-08-18,7.64146089553833,7.64146089553833,7.495445624582616,7.592789447999593,902300
2022-08-19,7.446774482727051,7.690133122919636,7.446774482727051,7.690133122919636,609100
2022-08-22,7.446774482727051,7.495766607617593,7.397782825060039,7.495766607617593,274100
2022-08-23,7.4957661628723145,7.4957661628723145,7.34879026414472,7.446774040888616,201600
2022-08-24,7.348790645599365,7.495766551956058,7.348790645599365,7.495766551956058,802400
2022-08-25,7.397782802581787,7.446774460099937,7.299798553098429,7.348790677840108,431600
2022-08-26,7.544758319854736,7.789718011632144,7.44677453658848,7.44677453658848,1920600
2022-08-29,7.397782802581787,7.495766584841616,7.397782802581787,7.397782802581787,434800
2022-08-30,7.25080680847168,7.495766494790159,7.25080680847168,7.446774370637054,1657500
2022-08-31,7.103830814361572,7.299798374075243,7.103830814361572,7.299798374075243,3679900
2022-09-01,7.05483865737915,7.201814560079448,7.05483865737915,7.103830780687088,1576800
2022-09-02,7.103830814361572,7.152822937901749,7.005847034504737,7.103830814361572,757700
2022-09-05,7.201814651489258,7.3487905560550635,7.152822994783003,7.152822994783003,1281500
2022-09-06,7.25080680847168,7.348790589554366,7.201814684318575,7.201814684318575,480900
2022-09-07,7.201814651489258,7.250806775419034,7.201814651489258,7.250806775419034,292400
2022-09-08,7.152822494506836,7.2997979215695,7.103830374003623,7.201814147786561,1456500
2022-09-09,7.152822494506836,7.201814147786561,7.103830374003623,7.152822494506836,616600
