Price,Close,High,Low,Open,Volume
Ticker,BBL.BK,BBL.BK,BBL.BK,BBL.BK,BBL.BK
Date,,,,,
2022-01-04,111.89920043945312,111.89920043945312,109.21361962890626,109.21361962890626,17830500
2022-01-07,111.45159912109375,111.8991959047126,110.55640555385605,111.0040023374749,15675700
2022-01-10,112.79438018798828,113.24197693476602,111.89918669443281,111.89918669443281,10252600
2022-01-11,113.24198913574219,113.24198913574219,111.89919875073339,112.79439234073925,5489500
2022-01-12,113.6895751953125,114.58476870078741,113.6895751953125,113.6895751953125,15237100
2022-01-13,115.47996520996094,115.47996520996094,114.13717491682185,114.13717491682185,9128400
2022-01-14,115.47996520996094,115.47996520996094,114.13717491682185,115.47996520996094,6724100
2022-01-17,115.92755126953125,115.92755126953125,114.5847611003861,114.5847611003861,8535700
2022-01-18,117.27035522460938,119.06074232727516,115.92756489761004,116.37516167327648,28850200
2022-01-19,116.37516021728516,117.71795052748459,115.92756344721867,117.27035375741812,14651100
2022-01-20,118.16553497314453,118.61313169652766,116.82274480299516,117.27034152637829,13413300
2022-01-21,116.37516021728516,116.82275698735164,115.92756344721867,116.37516021728516,14595800
2022-01-24,115.92755126953125,117.2703414386764,115.92755126953125,115.92755126953125,10777300
2022-01-25,119.50833892822266,119.95593570323472,115.03237117810195,115.47996795311403,29830900
2022-01-26,121.7463150024414,124.87949222676895,119.50833127077888,119.95592801711139,38464800
2022-01-27,121.7463150024414,122.64150849510642,119.95592801711139,120.8511215097764,21726700
2022-01-28,120.85111236572266,123.53669264051649,120.40351565325702,122.64149921558521,15733600
2022-01-31,120.85111236572266,122.64149921558521,120.40351565325702,121.2987090781883,15021200
2022-02-01,121.7463150024414,121.7463150024414,120.8511215097764,121.7463150024414,6827000
2022-02-02,121.7463150024414,122.64150849510642,121.2987182561089,121.7463150024414,11416100
2022-02-03,122.19391632080078,123.0891098469605,121.29872279464107,121.29872279464107,14048600
2022-02-04,124.43190002441406,125.32709354976957,122.19391621102532,123.08910973638082,19756300
2022-02-07,125.32708740234375,125.77468414306641,123.08910369873047,124.43189392089845,12559700
2022-02-08,126.22229766845703,126.6698944686998,124.87950726772877,125.32710406797152,21605500
2022-02-09,129.8030548095703,129.8030548095703,126.22228088378907,126.66987762451173,36883000
2022-02-10,132.48866271972656,133.38385638675175,128.90788805162583,130.2506785521636,31492000
2022-02-11,132.48866271972656,133.38385638675175,129.80308171865101,130.6982753856762,34848400
2022-02-14,130.6982421875,132.04103234696063,129.8030487478596,131.59343562714042,18885700
2022-02-15,129.8030548095703,130.69824829101563,127.56507110595703,130.250651550293,38493500
2022-02-17,129.8030548095703,131.59344177246095,129.35545806884767,130.69824829101563,23909400
2022-02-18,128.90786743164062,129.80306095547147,128.01267390780978,128.90786743164062,16050400
2022-02-21,125.77469635009766,128.90787383924598,124.43190599760551,128.46027705508195,22229300
2022-02-22,124.8794937133789,125.77468721670061,123.53670345839633,123.53670345839633,15863100
2022-02-23,128.01268005371094,128.46027683711552,125.32709935328343,125.77469613668802,15441700
2022-02-24,124.8794937133789,127.11747747168319,123.98430021005719,126.66988072002232,26317800
2022-02-25,125.32708740234375,127.11747436523437,124.87949066162109,126.66987762451173,12744100
2022-02-28,125.32708740234375,125.77468414306641,123.98429718017579,124.87949066162109,15897700
2022-03-01,122.64151000976562,126.2222840246493,122.64151000976562,126.2222840246493,20715300
2022-03-02,120.40352630615234,121.74631656235479,119.50833280201738,121.74631656235479,26205500
2022-03-03,122.19391632080078,123.98430337312021,121.74631955772092,122.19391632080078,15887800
2022-03-04,120.85111236572266,122.64149921558521,120.85111236572266,120.85111236572266,9783700
2022-03-07,115.47996520996094,117.7179490318594,115.03236844558124,117.7179490318594,23899200
2022-03-08,118.16553497314453,118.16553497314453,112.79437429254705,115.47995463284579,28943500
2022-03-09,120.40352630615234,120.85112305821983,117.27034904167998,118.61313929788243,26730100
2022-03-10,119.50833892822266,122.19391957829507,119.06074215321058,122.19391957829507,12803500
2022-03-11,119.50833892822266,119.95593570323472,117.71795182817436,118.16554860318644,9895300
2022-03-14,122.19391632080078,122.64151308388064,119.50833574232165,119.50833574232165,12431500
2022-03-15,119.9559326171875,122.19391643467235,119.50833585369054,122.19391643467235,9918900
2022-03-16,122.19391632080078,122.19391632080078,120.40352926848136,120.85112603156122,11885400
2022-03-17,122.64151000976562,123.984300265347,122.64151000976562,123.53670351348654,11963000
2022-03-18,123.53670501708984,123.98430177439813,122.19391474516495,123.53670501708984,12419300
2022-03-21,120.85111236572266,123.53669264051649,120.40351565325702,122.64149921558521,12351100
2022-03-22,122.19391632080078,122.19391632080078,119.50833574232165,119.9559325054015,11221100
2022-03-23,123.089111328125,123.98430486505681,122.64151455965909,123.5367080965909,10614100
2022-03-24,122.64151000976562,123.53670351348654,122.19391325790517,122.19391325790517,6740300
2022-03-25,121.7463150024414,123.08910524143893,121.7463150024414,123.08910524143893,4643600
2022-03-28,122.19391632080078,122.64151308388064,121.29872279464107,121.29872279464107,3108100
2022-03-29,122.19391632080078,123.0891098469605,121.74631955772092,122.64151308388064,3670800
2022-03-30,122.64151000976562,123.984300265347,122.19391325790517,122.19391325790517,14024000
2022-03-31,122.64151000976562,124.43189701720746,122.64151000976562,122.64151000976562,12794900
2022-04-01,123.089111328125,123.5367080965909,121.74632102272727,122.19391779119317,5294500
2022-04-04,123.089111328125,123.98430486505681,122.64151455965909,123.5367080965909,4639300
2022-04-05,123.98430633544922,123.98430633544922,123.08911278790085,123.53670956167502,6398500
2022-04-07,122.64151000976562,123.984300265347,122.19391325790517,123.53670351348654,7149700
2022-04-08,122.19391632080078,123.0891098469605,121.74631955772092,122.64151308388064,4944300
2022-04-11,121.2987289428711,122.64151930017226,121.2987289428711,122.1939225144052,8027200
2022-04-12,120.85111236572266,121.74630579065393,120.85111236572266,121.2987090781883,5938800
2022-04-18,120.40352630615234,121.74631656235479,119.95592955408486,120.40352630615234,11985000
2022-04-19,121.7463150024414,121.7463150024414,119.95592801711139,120.8511215097764,9680000
2022-04-20,122.64151000976562,123.984300265347,122.19391325790517,122.19391325790517,14921100
2022-04-21,123.09741973876953,124.00925247757523,123.09741973876953,123.09741973876953,9760000
2022-04-22,120.8178482055664,122.18559743053508,119.45009898059773,121.72968102221219,21220100
2022-04-25,118.99419403076172,120.36194338743715,118.99419403076172,119.45011048298687,10515400
2022-04-26,119.90602111816406,121.27377040848533,119.90602111816406,119.90602111816406,8967000
2022-04-27,119.45010375976562,120.36193661289362,118.53827090663765,119.45010375976562,9223600
2022-04-28,119.45010375976562,120.8178530394576,118.99418733320164,120.36193661289362,6243200
2022-04-29,118.99419403076172,119.90602693521201,118.53827757853658,119.45011048298687,6837600
2022-05-03,118.53826904296875,119.45010188176082,118.53826904296875,118.53826904296875,2804300
2022-05-05,117.62643432617188,119.90601638675659,117.17051791405493,119.90601638675659,9974800
2022-05-06,116.714599609375,117.62643241882324,116.25868320465088,116.714599609375,10538100
2022-05-09,116.25868225097656,117.170515052945,115.80276584999234,116.25868225097656,5201600
2022-05-10,117.62643432617188,117.62643432617188,114.8909358534702,115.80276867770408,8943700
2022-05-11,116.25868225097656,117.62643145392923,114.8909330480239,117.62643145392923,8586000
2022-05-12,114.89093780517578,116.71460348462301,114.89093780517578,116.2586870647612,8191500
2022-05-13,113.97911834716797,116.7146171875,113.97911834716797,116.25870071411133,6266200
2022-05-17,114.43502044677734,115.34685327902258,113.97910403065472,114.89093686289996,8147700
2022-05-18,114.89093780517578,115.34685422503759,113.97910496545217,114.43502138531397,10459300
2022-05-19,113.97911834716797,115.34686776733398,113.5232018737793,113.97911834716797,6904700
2022-05-20,115.34685516357422,115.80277158714566,114.89093874000277,114.89093874000277,4343800
2022-05-23,117.17051696777344,118.08234978464327,115.34685133403377,115.80276774246869,12530700
2022-05-24,116.25868225097656,118.08234785491345,116.25868225097656,117.62643145392923,7222900
2022-05-25,115.80276489257812,117.62643048143761,114.89093209814837,116.71459768700787,6004400
2022-05-26,116.714599609375,117.62643241882324,115.80276679992676,115.80276679992676,5798800
2022-05-27,118.08235168457031,119.45010093188193,117.17051885302924,118.08235168457031,7725500
2022-05-30,118.99419403076172,119.45011048298687,118.53827757853658,118.53827757853658,2712700
2022-05-31,119.45010375976562,119.45010375976562,118.08235448007366,118.53827090663765,3744500
2022-06-01,118.99419403076172,119.45011048298687,118.53827757853658,118.99419403076172,2995000
2022-06-02,118.08235168457031,118.9941845161114,118.08235168457031,118.53826810034086,4214600
2022-06-06,117.17051696777344,118.53826619307819,116.71460055933852,118.53826619307819,6257500
2022-06-07,116.25868225097656,117.62643145392923,116.25868225097656,117.62643145392923,5371000
2022-06-08,116.25868225097656,117.170515052945,115.80276584999234,116.71459865196078,7477900
2022-06-09,122.64151763916016,123.09743406161056,116.25868772485441,116.71460414730483,33170700
2022-06-10,122.64151763916016,123.09743406161056,121.27376837180893,121.27376837180893,10117300
2022-06-13,121.27377319335938,121.72968963393592,120.81785675278284,121.27377319335938,6379000
2022-06-14,122.64151763916016,123.55335048406097,121.27376837180893,121.72968479425933,12436700
2022-06-15,124.46517944335938,125.37701225979424,122.64151381048964,123.09743021870707,16118700
2022-06-16,123.09741973876953,126.28883432458949,122.64150336936669,125.83291795518663,23239400
2022-06-17,124.00926208496094,124.46517848968506,122.64151287078857,123.0974292755127,16386100
2022-06-20,122.64151763916016,123.55335048406097,121.72968479425933,123.09743406161056,9680100
2022-06-21,123.55335998535156,124.00927644286207,122.64152707033051,123.55335998535155,3606300
2022-06-22,121.27377319335938,123.09743895566554,120.3619403122063,123.09743895566554,11609600
2022-06-23,121.27377319335938,122.641522515089,121.27377319335938,121.72968963393592,5787900
2022-06-24,121.27377319335938,123.09743895566554,120.81785675278284,123.09743895566554,6704500
2022-06-27,121.27377319335938,122.641522515089,121.27377319335938,121.72968963393592,7142800
2022-06-28,122.18560028076172,122.64151669971979,121.27376744284558,121.72968386180365,4762000
2022-06-29,121.72969055175781,122.18560699577189,120.81785766372967,121.27377410774375,5030600
2022-06-30,121.27377319335938,122.18560607451246,120.81785675278284,121.72968963393592,10051000
2022-07-01,122.18560028076172,122.64151669971979,121.72968386180365,121.72968386180365,5848300
2022-07-04,121.27377319335938,122.641522515089,121.27377319335938,122.18560607451246,5025000
2022-07-05,119.90602111816406,122.18560326869951,119.90602111816406,121.72968683859241,6714900
2022-07-06,119.90602111816406,120.81785397837824,118.99418825794989,120.36193754827116,6489700
2022-07-07,118.53826904296875,120.36193472055288,117.17051978478065,119.90601830115685,12738900
2022-07-08,118.08235168457031,120.36193376342302,118.08235168457031,120.36193376342302,7718500
2022-07-11,118.99419403076172,120.36194338743715,117.6264446740863,118.08236112631144,7410000
2022-07-12,119.45010375976562,120.36193661289362,118.53827090663765,118.99418733320164,6305300
2022-07-14,115.80276489257812,118.99417967308224,115.34684849536325,118.53826327586737,19490600
2022-07-15,115.80276489257812,116.71459768700787,113.97909930371863,116.25868128979299,11545700
2022-07-18,117.17051696777344,117.62643337620835,116.2586841509036,116.71460055933852,5005300
2022-07-19,117.17051696777344,117.62643337620835,115.34685133403377,116.71460055933852,7884700
2022-07-20,115.80276489257812,118.08234687865249,115.80276489257812,118.08234687865249,9660400
2022-07-21,118.99419403076172,119.90602693521201,115.80277886518574,116.71461176963602,12533700
2022-07-22,119.90602111816406,120.36193754827116,118.5382718278428,119.45010468805698,9591700
2022-07-25,120.8178482055664,121.2737646138893,119.45009898059773,119.90601538892062,8051700
2022-07-26,120.8178482055664,122.18559743053508,120.36193179724351,121.2737646138893,7558200
2022-07-27,120.8178482055664,121.2737646138893,119.90601538892062,120.36193179724351,4694200
2022-08-01,120.36192321777344,122.18558872107305,119.45009046612364,121.72967234524815,6687000
2022-08-02,120.36192321777344,121.27375596942325,119.90600684194854,120.36192321777344,2410900
2022-08-03,119.90602111816406,121.27377040848533,119.45010468805698,120.36193754827116,4583600
2022-08-04,120.36192321777344,120.81783959359835,119.90600684194854,120.36192321777344,2669200
2022-08-05,122.18560028076172,122.18560028076172,120.36193460492946,120.81785102388753,6410800
2022-08-08,123.55335998535156,123.55335998535155,121.72969415530946,122.64152707033051,7360000
2022-08-09,124.00926208496094,124.92109489440918,122.64151287078857,123.55334568023682,12405300
2022-08-10,124.00926208496094,124.46517848968506,123.0974292755127,124.00926208496094,7590700
2022-08-11,124.00926208496094,124.92109489440918,123.0974292755127,124.46517848968506,7422500
2022-08-15,124.00926208496094,124.92109489440918,124.00926208496094,124.46517848968506,8186700
2022-08-16,124.46517944335938,124.92109585157681,123.55334662692451,124.00926303514194,5521600
2022-08-17,125.37701416015625,125.8329305752841,124.46518132990057,124.92109774502842,8712700
2022-08-18,124.92108917236328,125.37700555620403,124.46517278852254,124.92108917236328,5481500
2022-08-19,124.46517944335938,124.92109585157681,124.00926303514194,124.92109585157681,4659300
2022-08-22,123.09741973876953,124.46516884697809,123.09741973876953,124.00925247757523,6691700
2022-08-23,124.46517944335938,124.46517944335938,121.72968099405477,122.18559740227221,11059300
2022-08-24,124.46517944335938,125.83292866801168,124.00926303514194,124.92109585157681,7638400
2022-08-25,126.74476623535156,126.74476623535156,124.9211005341235,125.3770169594305,12030600
2022-08-26,125.83293151855469,128.1125136112821,125.83293151855469,126.74476435564566,13296900
2022-08-29,124.92108917236328,125.83292194004477,124.46517278852254,124.46517278852254,4782500
2022-08-30,125.83293151855469,125.83293151855469,124.9210986814637,125.37701510000919,2075300
2022-08-31,124.92108917236328,125.83292194004477,124.46517278852254,124.92108917236328,6594700
2022-09-01,124.00926208496094,124.92109489440918,124.00926208496094,124.46517848968506,5679300
2022-09-02,124.46517944335938,124.92109585157681,123.55334662692451,124.00926303514194,7715000
2022-09-05,125.83293151855469,125.83293151855469,124.46518226291822,124.46518226291822,4379200
2022-09-06,124.92108917236328,125.83292194004477,124.46517278852254,125.37700555620403,6879600
2022-09-07,123.5382080078125,124.92109839595966,123.07724454509679,124.46013493324395,10714900
2022-09-08,122.61629486083984,124.46014891889759,122.61629486083984,123.53822188986872,7865600
2022-09-09,123.9991683959961,124.46013184728233,123.07724149342363,123.07724149342363,6192800
2022-09-12,124.92110443115234,125.38206791613815,124.46014094616655,124.46014094616655,2258400
2022-09-13,124.46012878417969,125.3820556640625,124.46012878417969,124.9210922241211,3703300
2022-09-14,123.9991683959961,124.92109529856856,123.53820494470986,123.9991683959961,4016200
2022-09-15,123.5382080078125,124.46013493324395,123.5382080078125,123.99917147052822,4130300
2022-09-16,123.5382080078125,124.46013493324395,123.07724454509679,123.5382080078125,7059600
2022-09-19,125.38206481933594,125.84302829293644,123.53821092493394,123.53821092493394,4560900
2022-09-20,125.84303283691406,126.76495981740428,125.38206934666896,125.84303283691406,5646600
2022-09-21,125.38206481933594,126.30399176653694,124.46013787213494,125.38206481933594,7644700
2022-09-22,126.76494598388672,127.22590942382813,124.9210922241211,124.9210922241211,9523600
2022-09-23,129.53073120117188,129.9916946574038,127.68687737624415,128.608804288708,21756000
2022-09-26,128.14784240722656,129.53073279291607,127.68687894533006,129.06976933101956,14089900
2022-09-27,125.38206481933594,128.14784566093894,125.38206481933594,128.14784566093894,14113300
2022-09-28,125.38206481933594,125.38206481933594,124.46013787213494,125.38206481933594,8881800
2022-09-29,127.22591400146484,128.60880437104598,126.76495054493779,127.22591400146484,14579900
2022-09-30,125.84303283691406,126.76495981740428,125.38206934666896,126.30399632715917,13038600
2022-10-03,122.15531158447266,125.84301910400391,122.15531158447266,125.3820556640625,20546700
2022-10-04,124.46012878417969,125.3820556640625,123.99916534423828,123.99916534423828,6674800
2022-10-05,125.84303283691406,126.30399632715917,124.92110585642385,125.84303283691406,7397800
2022-10-06,127.22591400146484,127.68687745799188,126.30398708841075,126.30398708841075,8968200
2022-10-07,127.22591400146484,127.68687745799188,126.30398708841075,127.68687745799188,3945000
2022-10-10,126.30397033691406,126.76493373230426,125.38204354613367,126.76493373230426,6827000
2022-10-11,125.38206481933594,126.30399176653694,124.92110134573544,125.84302829293644,6198900
2022-10-12,126.76494598388672,127.22590942382813,125.84301910400391,125.84301910400391,4205200
2022-10-17,128.14784240722656,128.14784240722656,125.84302509774407,126.76495202153707,9161900
2022-10-18,128.60879516601562,129.06975858954974,127.68686831894742,128.60879516601562,9753200
2022-10-19,129.53073120117188,129.9916946574038,127.68687737624415,128.608804288708,11604700
2022-10-20,131.83554077148438,132.7574676300262,129.06976019585883,129.53072362512975,24172600
2022-10-21,130.9136199951172,131.37458344580423,129.06976619236906,129.99169309374312,17257000
2022-10-25,133.21844482421875,133.67940830111917,131.3745909166171,131.83555439351753,17268300
2022-10-26,132.2965087890625,133.21843567957862,131.83554534380445,132.75747223432055,10154800
2022-10-27,132.75747680664062,133.2184402677748,132.29651334550647,132.75747680664062,8503900
2022-10-28,132.75747680664062,132.75747680664062,131.83554988437228,132.29651334550647,9825600
2022-10-31,134.14036560058594,134.60132905625804,132.75747523356958,133.6794021449138,8915300
2022-11-01,134.14036560058594,135.06229251193017,133.2184386892417,134.60132905625804,9264800
2022-11-02,133.67938232421875,134.14034571154363,132.29649216224408,134.14034571154363,12375900
2022-11-03,134.601318359375,135.06228177841396,133.21842810225814,133.21842810225814,9562500
2022-11-04,134.14036560058594,135.5232559676023,134.14036560058594,134.60132905625804,8924000
2022-11-07,134.14036560058594,135.06229251193017,133.2184386892417,135.06229251193017,5478000
2022-11-08,134.14036560058594,134.14036560058594,133.2184386892417,133.6794021449138,4607000
2022-11-09,134.14036560058594,134.60132905625804,133.6794021449138,134.14036560058594,5931800
2022-11-10,134.14036560058594,135.06229251193017,133.2184386892417,133.6794021449138,4923400
2022-11-11,134.14036560058594,135.06229251193017,133.2184386892417,135.06229251193017,9668100
2022-11-14,132.2965087890625,134.14036257009474,131.37458189854638,134.14036257009474,8929300
2022-11-15,132.2965087890625,133.21843567957862,132.2965087890625,132.2965087890625,4368000
2022-11-16,131.3745880126953,132.75747841282896,130.9136245459841,131.83555147940652,11048600
2022-11-17,131.83554077148438,132.7574676300262,131.37457734221346,131.37457734221346,4728500
2022-11-18,131.3745880126953,132.75747841282896,131.3745880126953,132.29651494611772,4420500
2022-11-21,131.3745880126953,132.29651494611772,130.9136245459841,131.3745880126953,5258500
2022-11-22,132.75747680664062,133.2184402677748,131.37458642323813,131.83554988437228,4579700
2022-11-23,132.75747680664062,133.67940372890897,132.29651334550647,133.67940372890897,4909900
2022-11-24,133.67938232421875,133.67938232421875,132.75745554956896,133.21841893689384,2592500
2022-11-25,133.21844482421875,133.67940830111917,132.75748134731833,133.67940830111917,1556200
2022-11-28,132.75747680664062,132.75747680664062,132.29651334550647,132.75747680664062,2016700
2022-11-29,133.67938232421875,134.60130909886854,131.83552877491917,132.29649216224408,8813300
2022-11-30,132.75747680664062,134.14036719004315,132.75747680664062,133.67940372890897,5379600
2022-12-01,133.67938232421875,133.67938232421875,133.21841893689384,133.21841893689384,2711600
2022-12-02,132.2965087890625,134.14036257009474,132.2965087890625,133.67939912483666,4927300
2022-12-06,131.83554077148438,132.7574676300262,131.37457734221346,131.83554077148438,6898600
2022-12-07,131.3745880126953,132.29651494611772,130.9136245459841,131.3745880126953,6951500
2022-12-08,131.3745880126953,132.29651494611772,131.3745880126953,131.83555147940652,4964100
2022-12-09,131.3745880126953,131.83555147940652,130.9136245459841,131.83555147940652,3371300
2022-12-13,133.21844482421875,133.21844482421875,131.83555439351753,131.83555439351753,4265600
2022-12-14,132.2965087890625,133.21843567957862,132.2965087890625,133.21843567957862,4511300
2022-12-15,132.2965087890625,132.75747223432055,132.2965087890625,132.2965087890625,1704000
2022-12-16,132.2965087890625,132.75747223432055,131.83554534380445,131.83554534380445,2737500
2022-12-19,132.2965087890625,133.21843567957862,131.83554534380445,132.2965087890625,4714800
2022-12-20,132.75747680664062,133.2184402677748,132.29651334550647,132.29651334550647,5565300
2022-12-21,133.21844482421875,133.21844482421875,131.83555439351753,132.75748134731833,4952600
2022-12-22,134.14036560058594,134.60132905625804,133.2184386892417,133.6794021449138,9112700
2022-12-23,134.14036560058594,134.60132905625804,133.2184386892417,134.14036560058594,4366700
2022-12-26,134.14036560058594,134.60132905625804,133.6794021449138,133.6794021449138,2259500
2022-12-27,135.0623016357422,135.5232651225536,134.14037466211937,134.14037466211937,8032300
2022-12-28,135.52325439453125,135.9842178448528,134.60132749388816,135.0622909442097,6092300
2022-12-29,135.9842071533203,135.9842071533203,134.60131691108316,135.52324373924125,6080800
2022-12-30,136.4451904296875,137.36711739205026,135.98422694850612,136.4451904296875,10466700
2023-01-03,139.21096801757812,140.1328949580919,136.44518719603684,137.3671141365506,15483900
2023-01-04,141.51577758789062,141.51577758789062,139.67192380824383,140.13288725315553,13499800
2023-01-05,140.5938720703125,143.3596531602203,140.5938720703125,142.89868964523566,14111200
2023-01-06,144.74252319335938,145.20348664301974,141.05481559607634,141.5157790457367,11881800
2023-01-09,145.20347595214844,146.58636619931175,144.74251253642734,146.12540278359066,10912200
2023-01-10,146.5863800048828,146.5863800048828,144.28156270920854,145.6644530866131,9815200
2023-01-11,144.74252319335938,146.1254135423405,144.28155974369898,146.1254135423405,12835000
2023-01-12,143.35963439941406,145.66445167271655,143.35963439941406,144.74252476339555,11441600
2023-01-13,144.28155517578125,144.74251861084764,141.97673800044927,143.82059174071486,17012600
2023-01-16,144.74252319335938,145.20348664301974,144.28155974369898,144.74252319335938,7003300
2023-01-17,142.4376983642578,144.74251548989304,141.97673493913075,144.74251548989304,9911300
2023-01-18,142.4376983642578,142.89866178938485,141.51577151400372,142.4376983642578,8603600
2023-01-19,142.4376983642578,142.89866178938485,141.05480808887665,141.51577151400372,9302200
2023-01-20,139.6719207763672,141.0548110810837,138.28903047165068,140.5938476461782,24097400
2023-01-23,141.05482482910156,141.9767517887689,139.67193438960058,140.13289786943423,10714900
2023-01-24,141.51577758789062,142.43770447771402,141.51577758789062,141.51577758789062,8346300
2023-01-25,142.898681640625,142.898681640625,141.9767546622984,142.4377181514617,7937100
2023-01-26,146.12542724609375,146.12542724609375,142.89868279586454,143.35964628875445,17422200
2023-01-27,149.81312561035156,150.274089073768,145.20349097618688,146.12541790301984,32709700
2023-01-30,148.43023681640625,150.27409068990198,147.96927334803232,149.81312722152805,15881200
2023-01-31,146.12542724609375,148.43024471054318,146.12542724609375,147.9692812176533,13459500
2023-02-01,147.50830078125,147.96926422119142,145.6644470214844,147.50830078125,7886300
2023-02-02,148.8911895751953,149.35215301041265,147.96926270476067,148.430226139978,12523800
2023-02-03,148.8911895751953,149.35215301041265,148.430226139978,148.8911895751953,3444000
2023-02-06,148.43023681640625,148.89120028478018,147.50830987965838,148.89120028478018,5664300
2023-02-07,147.96926879882812,148.89119570723204,147.50830534462617,148.89119570723204,3100900
2023-02-08,147.50830078125,148.43022766113282,147.50830078125,147.50830078125,3534100
2023-02-09,148.43023681640625,148.89120028478018,147.04734641128445,147.96927334803232,5245400
2023-02-10,151.19601440429688,153.03986823849561,147.5083067358994,148.43023365299877,17556400
2023-02-13,151.19601440429688,152.57890477994593,150.7350509457472,150.7350509457472,7951300
2023-02-14,152.11795043945312,152.5789139256333,151.1960234670928,151.65698695327296,8486600
2023-02-15,151.19601440429688,152.11794132139624,150.7350509457472,152.11794132139624,6464300
2023-02-16,149.81312561035156,151.6569794640174,148.8911986835186,151.6569794640174,9145500
2023-02-17,147.96926879882812,149.81312261563596,147.50830534462617,149.81312261563596,7944400
2023-02-20,152.11795043945312,152.11795043945312,149.35216952237215,149.35216952237215,9049000
